id	age	workclass	fnlwgt	education	education-num	marital-status	occupation	relationship	race	sex	capital-gain	capital-loss	hours-per-week	native-country	Y
480	46	Private	133169	Assoc-voc	11	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
482	46	Self-emp-not-inc	131091	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	1902	40	United-States	>50K
483	47	Private	294913	Prof-school	15	Married-civ-spouse	Exec-managerial	Husband	White	Male	99999	0	40	United-States	>50K
484	24	Private	205865	HS-grad	9	Never-married	Sales	Unmarried	White	Male	0	0	45	United-States	<=50K
485	30	Private	177522	HS-grad	9	Married-civ-spouse	Adm-clerical	Own-child	White	Female	0	0	20	United-States	<=50K
490	30	Self-emp-not-inc	250499	Some-college	10	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	0	55	United-States	>50K
491	19	Private	148392	HS-grad	9	Never-married	Adm-clerical	Own-child	White	Male	0	0	30	United-States	<=50K
492	59	Self-emp-not-inc	195835	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	60	United-States	<=50K
493	51	Private	53833	HS-grad	9	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	46	United-States	>50K
494	17	Private	327127	11th	7	Never-married	Transport-moving	Own-child	White	Male	0	0	20	United-States	<=50K
497	24	Private	500509	HS-grad	9	Never-married	Other-service	Own-child	Black	Male	0	0	40	United-States	<=50K
500	42	Private	266084	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	7298	0	45	United-States	>50K
501	60	?	106282	9th	5	Widowed	?	Not-in-family	White	Female	0	0	40	United-States	<=50K
502	36	Private	115360	10th	6	Married-civ-spouse	Machine-op-inspct	Own-child	White	Female	3464	0	40	United-States	<=50K
504	38	Federal-gov	190895	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	?	>50K
508	44	Private	138077	Bachelors	13	Divorced	Adm-clerical	Unmarried	White	Female	0	0	32	United-States	<=50K
509	61	?	394534	HS-grad	9	Married-civ-spouse	?	Husband	Black	Male	0	0	6	United-States	<=50K
510	49	Self-emp-not-inc	56841	Bachelors	13	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	70	United-States	<=50K
511	49	Private	110015	Assoc-voc	11	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	45	Greece	<=50K
512	30	Local-gov	181091	Bachelors	13	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	40	United-States	<=50K
513	17	Self-emp-not-inc	36218	11th	7	Never-married	Farming-fishing	Own-child	White	Male	0	0	20	United-States	<=50K
514	31	Private	34572	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	55	United-States	<=50K
515	22	?	196943	Some-college	10	Separated	?	Own-child	White	Male	0	0	25	United-States	<=50K
522	40	Self-emp-not-inc	33658	HS-grad	9	Divorced	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
523	36	Private	411797	Bachelors	13	Never-married	Prof-specialty	Own-child	White	Female	0	0	35	United-States	>50K
524	21	Private	206681	Some-college	10	Never-married	Sales	Own-child	White	Female	0	0	15	United-States	<=50K
525	19	Private	271446	Some-college	10	Never-married	Other-service	Own-child	White	Female	0	0	25	United-States	<=50K
526	23	Private	145111	HS-grad	9	Never-married	Transport-moving	Unmarried	White	Male	0	0	50	United-States	<=50K
527	50	?	123044	Masters	14	Married-civ-spouse	?	Husband	White	Male	0	0	60	United-States	>50K
528	37	Self-emp-not-inc	286146	HS-grad	9	Married-spouse-absent	Other-service	Unmarried	Black	Female	0	0	40	United-States	<=50K
529	41	Private	152529	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Male	0	0	40	United-States	>50K
531	22	Private	313873	11th	7	Never-married	Craft-repair	Own-child	White	Male	0	0	30	United-States	<=50K
535	34	Private	204461	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	60	United-States	>50K
537	39	Local-gov	86551	HS-grad	9	Divorced	Craft-repair	Not-in-family	White	Male	0	1876	40	United-States	<=50K
538	55	Private	160662	Doctorate	16	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	80	United-States	>50K
540	18	Private	210311	HS-grad	9	Never-married	Sales	Own-child	White	Female	0	0	20	United-States	<=50K
542	46	Private	98012	Assoc-voc	11	Divorced	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
543	60	Private	31577	Assoc-voc	11	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	40	United-States	<=50K
544	29	Private	173652	Some-college	10	Never-married	Adm-clerical	Own-child	White	Female	0	0	40	United-States	<=50K
545	32	Private	168906	Assoc-acdm	12	Never-married	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
546	37	Private	253420	HS-grad	9	Separated	Other-service	Unmarried	Black	Female	0	0	25	United-States	<=50K
550	26	Private	212800	Assoc-acdm	12	Never-married	Prof-specialty	Own-child	White	Female	0	0	36	United-States	<=50K
551	46	Self-emp-not-inc	254291	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	60	United-States	>50K
552	32	Private	267736	Some-college	10	Never-married	Adm-clerical	Own-child	Black	Female	0	0	40	United-States	<=50K
558	46	Local-gov	165484	Assoc-acdm	12	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	44	United-States	>50K
559	19	Private	254247	12th	8	Never-married	Adm-clerical	Own-child	White	Male	0	0	38	?	<=50K
562	30	Private	202450	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	65	United-States	>50K
563	60	Local-gov	93272	HS-grad	9	Married-civ-spouse	Other-service	Husband	White	Male	0	0	40	United-States	<=50K
564	34	Private	238912	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	<=50K
566	19	Private	201743	Some-college	10	Never-married	Other-service	Own-child	White	Female	0	0	26	United-States	<=50K
567	34	State-gov	173730	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	38	United-States	<=50K
569	34	Private	299635	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1902	50	United-States	>50K
571	47	Private	262244	Bachelors	13	Never-married	Sales	Not-in-family	Black	Male	0	0	60	United-States	>50K
574	29	Private	29974	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
581	23	Private	107801	Some-college	10	Never-married	Adm-clerical	Own-child	White	Female	0	1617	25	United-States	<=50K
582	46	Local-gov	267588	Bachelors	13	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	70	United-States	<=50K
585	30	?	147215	Some-college	10	Never-married	?	Own-child	White	Female	0	0	30	United-States	<=50K
586	39	Private	352248	Assoc-acdm	12	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	United-States	<=50K
588	40	Local-gov	147372	Some-college	10	Never-married	Protective-serv	Not-in-family	White	Male	0	2444	40	United-States	>50K
590	39	?	362685	Preschool	1	Widowed	?	Not-in-family	White	Female	0	0	20	El-Salvador	<=50K
592	32	Self-emp-not-inc	37232	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	7688	0	45	United-States	>50K
595	32	Private	71540	Some-college	10	Divorced	Prof-specialty	Not-in-family	White	Male	0	0	40	United-States	<=50K
597	23	Private	410439	HS-grad	9	Never-married	Adm-clerical	Own-child	White	Male	0	0	25	United-States	<=50K
601	22	Self-emp-not-inc	197387	HS-grad	9	Never-married	Farming-fishing	Own-child	White	Male	0	0	40	United-States	<=50K
602	37	Private	202683	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	48	United-States	>50K
603	50	Self-emp-not-inc	30731	Assoc-voc	11	Never-married	Other-service	Not-in-family	White	Male	0	0	50	United-States	<=50K
606	42	Private	149823	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
607	50	Private	400630	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	36	United-States	>50K
608	58	Private	227800	1st-4th	2	Separated	Farming-fishing	Not-in-family	Black	Male	0	0	50	United-States	<=50K
609	46	Private	357338	Bachelors	13	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	40	United-States	<=50K
611	36	Local-gov	223433	Assoc-voc	11	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	53	United-States	>50K
612	20	Private	44064	Some-college	10	Never-married	Prof-specialty	Own-child	White	Male	0	0	25	United-States	<=50K
614	47	Private	46044	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	<=50K
616	63	Private	34098	10th	6	Widowed	Farming-fishing	Unmarried	White	Female	0	0	56	United-States	<=50K
623	39	Private	139703	HS-grad	9	Married-spouse-absent	Sales	Unmarried	Black	Female	0	0	28	Jamaica	<=50K
625	54	Private	135803	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	Asian-Pac-Islander	Male	15024	0	60	South	>50K
626	65	?	37170	7th-8th	4	Married-civ-spouse	?	Husband	White	Male	0	0	20	United-States	<=50K
627	41	Private	599629	Some-college	10	Married-civ-spouse	Adm-clerical	Wife	Black	Female	0	0	40	United-States	>50K
628	37	Self-emp-not-inc	352882	HS-grad	9	Divorced	Exec-managerial	Not-in-family	Asian-Pac-Islander	Female	0	0	70	South	>50K
630	36	Local-gov	305714	HS-grad	9	Never-married	Other-service	Unmarried	Black	Female	0	0	70	United-States	<=50K
633	31	Private	137814	Some-college	10	Divorced	Sales	Own-child	White	Female	0	0	30	United-States	<=50K
635	36	Local-gov	113337	Some-college	10	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	42	United-States	>50K
636	26	Private	102264	Some-college	10	Never-married	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
638	26	Private	219815	Some-college	10	Married-spouse-absent	Adm-clerical	Unmarried	White	Female	0	0	40	United-States	<=50K
645	31	Local-gov	80058	HS-grad	9	Never-married	Machine-op-inspct	Own-child	White	Male	0	0	64	United-States	<=50K
646	43	?	142030	HS-grad	9	Divorced	?	Unmarried	White	Female	0	0	40	United-States	<=50K
647	51	Private	178054	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	?	>50K
648	50	Private	21095	Some-college	10	Divorced	Other-service	Unmarried	Asian-Pac-Islander	Male	0	0	40	Philippines	<=50K
649	23	Private	194951	Bachelors	13	Never-married	Prof-specialty	Not-in-family	Asian-Pac-Islander	Male	0	0	55	Ireland	<=50K
652	58	Private	316849	Some-college	10	Divorced	Other-service	Not-in-family	White	Male	0	0	40	United-States	<=50K
653	30	Private	156718	HS-grad	9	Never-married	Tech-support	Not-in-family	White	Female	0	0	40	United-States	<=50K
656	62	Self-emp-not-inc	204085	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	25	United-States	<=50K
659	44	Private	126199	Some-college	10	Divorced	Transport-moving	Unmarried	White	Male	1831	0	50	United-States	<=50K
662	32	Private	159442	Prof-school	15	Never-married	Sales	Not-in-family	White	Female	13550	0	50	United-States	>50K
665	36	Self-emp-not-inc	151322	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	45	United-States	>50K
666	35	Private	103986	Assoc-voc	11	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	40	United-States	>50K
667	18	Private	169745	7th-8th	4	Never-married	Other-service	Own-child	White	Female	0	0	40	United-States	<=50K
668	40	Local-gov	244522	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	1902	48	United-States	>50K
669	42	Private	29393	Some-college	10	Divorced	Machine-op-inspct	Not-in-family	White	Female	0	0	40	United-States	<=50K
670	35	Private	255702	HS-grad	9	Never-married	Other-service	Own-child	White	Female	0	0	27	United-States	<=50K
673	25	Private	104993	9th	5	Never-married	Handlers-cleaners	Own-child	Black	Male	2907	0	40	United-States	<=50K
677	28	Federal-gov	53147	Bachelors	13	Never-married	Exec-managerial	Not-in-family	Black	Male	0	0	40	United-States	<=50K
678	31	Private	159979	Some-college	10	Never-married	Sales	Not-in-family	Asian-Pac-Islander	Female	0	0	50	United-States	<=50K
681	21	Private	414812	7th-8th	4	Never-married	Craft-repair	Own-child	White	Male	0	0	40	United-States	<=50K
682	27	Private	157941	Assoc-voc	11	Married-civ-spouse	Sales	Husband	White	Male	0	0	45	United-States	<=50K
685	32	Private	245378	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	60	United-States	<=50K
686	50	Private	169646	Bachelors	13	Separated	Prof-specialty	Unmarried	Asian-Pac-Islander	Female	0	0	40	Philippines	<=50K
687	53	State-gov	43952	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024	0	38	United-States	>50K
688	55	Private	368727	Some-college	10	Divorced	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
689	51	Federal-gov	140035	HS-grad	9	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	United-States	>50K
691	40	State-gov	86912	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	>50K
695	33	Self-emp-not-inc	334744	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	50	United-States	>50K
696	29	Private	250967	Assoc-voc	11	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
698	24	Private	278107	HS-grad	9	Never-married	Craft-repair	Own-child	White	Male	0	0	60	United-States	<=50K
699	44	Private	277720	Some-college	10	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	0	35	United-States	<=50K
710	26	Private	123384	Masters	14	Never-married	Other-service	Own-child	White	Female	0	0	40	United-States	<=50K
711	45	Private	265097	HS-grad	9	Married-civ-spouse	Other-service	Husband	White	Male	0	1902	40	United-States	>50K
712	38	Private	97759	12th	8	Never-married	Other-service	Unmarried	White	Female	0	0	17	United-States	<=50K
715	26	State-gov	326033	Bachelors	13	Never-married	Adm-clerical	Not-in-family	White	Female	0	0	80	United-States	<=50K
716	44	Private	43711	Bachelors	13	Never-married	Other-service	Not-in-family	White	Male	0	0	48	United-States	<=50K
720	31	Private	162572	HS-grad	9	Never-married	Other-service	Own-child	White	Male	0	0	16	United-States	<=50K
726	36	Private	247600	Assoc-acdm	12	Divorced	Exec-managerial	Unmarried	Asian-Pac-Islander	Female	0	0	40	Taiwan	<=50K
729	45	Local-gov	86644	Bachelors	13	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	55	United-States	<=50K
731	47	Self-emp-inc	248145	5th-6th	3	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	50	Cuba	<=50K
732	37	Self-emp-not-inc	31670	HS-grad	9	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	60	United-States	<=50K
734	17	Private	82041	11th	7	Never-married	Handlers-cleaners	Own-child	White	Male	0	0	40	Canada	<=50K
736	61	Private	162397	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	>50K
738	69	?	476653	Bachelors	13	Married-civ-spouse	?	Husband	White	Male	0	0	20	United-States	<=50K
739	31	Private	188096	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	72	United-States	>50K
741	52	State-gov	125796	Masters	14	Married-civ-spouse	Prof-specialty	Wife	Black	Female	0	1848	40	United-States	>50K
742	52	Private	202071	HS-grad	9	Widowed	Craft-repair	Own-child	White	Female	0	0	40	United-States	<=50K
744	20	Private	196643	HS-grad	9	Never-married	Handlers-cleaners	Own-child	White	Male	0	0	40	United-States	<=50K
745	35	Private	93034	HS-grad	9	Never-married	Machine-op-inspct	Not-in-family	Asian-Pac-Islander	Male	0	0	40	Cambodia	<=50K
746	46	Private	96080	9th	5	Separated	Craft-repair	Unmarried	White	Female	0	0	40	United-States	<=50K
749	37	Private	236328	10th	6	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	48	United-States	<=50K
750	43	Federal-gov	134026	Some-college	10	Never-married	Adm-clerical	Other-relative	White	Male	2174	0	40	United-States	<=50K
753	58	Private	259014	Some-college	10	Never-married	Transport-moving	Not-in-family	White	Male	0	0	20	United-States	<=50K
754	73	Self-emp-not-inc	300404	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	6	United-States	>50K
755	62	Self-emp-not-inc	158712	HS-grad	9	Never-married	Other-service	Unmarried	White	Female	0	0	6	United-States	<=50K
757	44	Private	150533	Some-college	10	Separated	Craft-repair	Not-in-family	White	Male	0	1876	55	United-States	<=50K
758	19	?	233779	Some-college	10	Never-married	?	Own-child	White	Male	0	0	60	United-States	<=50K
761	18	?	171964	HS-grad	9	Never-married	?	Own-child	White	Female	0	1602	20	United-States	<=50K
762	51	Local-gov	154891	HS-grad	9	Divorced	Protective-serv	Unmarried	White	Male	0	0	52	United-States	<=50K
764	20	Private	147884	HS-grad	9	Never-married	Adm-clerical	Own-child	White	Female	0	0	40	United-States	<=50K
765	27	Private	169815	Bachelors	13	Never-married	Sales	Own-child	White	Male	0	0	40	United-States	<=50K
769	34	Private	24266	Assoc-voc	11	Married-civ-spouse	Craft-repair	Husband	White	Male	7688	0	40	United-States	>50K
770	25	Private	35854	Some-college	10	Married-spouse-absent	Sales	Unmarried	White	Female	0	0	40	United-States	<=50K
773	27	Private	144133	Bachelors	13	Married-civ-spouse	Exec-managerial	Other-relative	White	Male	0	0	50	United-States	<=50K
776	40	Local-gov	153489	HS-grad	9	Married-civ-spouse	Other-service	Other-relative	White	Male	3137	0	40	United-States	<=50K
777	51	Self-emp-not-inc	218311	Some-college	10	Divorced	Sales	Unmarried	White	Female	0	0	50	United-States	<=50K
781	43	Self-emp-not-inc	194726	HS-grad	9	Divorced	Craft-repair	Own-child	White	Male	0	0	35	United-States	<=50K
782	24	Private	258700	5th-6th	3	Never-married	Farming-fishing	Other-relative	Black	Male	0	0	40	Mexico	<=50K
784	43	Self-emp-not-inc	47261	Some-college	10	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	50	United-States	<=50K
786	49	Private	125421	HS-grad	9	Married-civ-spouse	Craft-repair	Wife	White	Female	0	0	40	United-States	>50K
792	46	Private	174209	HS-grad	9	Divorced	Exec-managerial	Not-in-family	White	Male	0	0	45	United-States	<=50K
793	35	?	200426	HS-grad	9	Married-civ-spouse	?	Wife	White	Female	0	0	12	United-States	<=50K
796	59	Private	43221	9th	5	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	60	United-States	>50K
797	49	Private	125892	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	<=50K
802	53	Self-emp-inc	155983	Masters	14	Married-civ-spouse	Sales	Husband	White	Male	0	0	65	United-States	>50K
804	31	Private	78602	Assoc-acdm	12	Divorced	Other-service	Unmarried	Amer-Indian-Eskimo	Female	0	0	40	United-States	<=50K
805	18	Self-emp-not-inc	213024	Some-college	10	Never-married	Farming-fishing	Own-child	White	Male	0	0	30	United-States	<=50K
810	58	Private	56392	Some-college	10	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	<=50K
